,user_id,item_id,rating
1152,u12,i53,0.75
1153,u12,i54,0.75
1154,u12,i55,0.0
1155,u12,i56,0.0
1156,u12,i57,0.0
1157,u12,i58,0.0
1158,u12,i59,0.0
1159,u12,i60,0.1
1160,u12,i61,0.0
1161,u12,i62,0.25
1162,u12,i63,0.35
1163,u12,i64,0.0
1164,u12,i65,0.35
1165,u12,i66,0.0
1166,u12,i67,0.0
1167,u12,i68,0.1
1168,u12,i69,0.0
1169,u12,i70,0.0
1170,u12,i71,0.9
1171,u12,i72,0.9
1172,u12,i73,0.5
1173,u12,i74,0.0
1174,u12,i75,0.75
1175,u12,i76,1.0
1176,u12,i77,1.0
1177,u12,i78,0.0
1178,u12,i79,0.5
1179,u12,i80,0.0
1180,u12,i81,0.0
1181,u12,i82,0.25
1182,u12,i83,0.0
1183,u12,i84,0.1
1184,u12,i85,0.0
1185,u12,i86,0.0
1186,u12,i87,1.0
1187,u12,i88,0.35
1188,u12,i89,0.5
1189,u12,i90,0.25
1190,u12,i91,0.5
1191,u12,i92,0.0
1192,u12,i93,0.9
1193,u12,i94,0.75
1194,u12,i95,0.75
1195,u12,i96,0.35
1196,u12,i97,0.0
1197,u12,i98,0.0
1198,u12,i99,0.0
1199,u12,i100,0.9
1200,u13,i1,0.0
1201,u13,i2,1.0
1202,u13,i3,0.1
1203,u13,i4,0.5
1204,u13,i5,0.9
1205,u13,i6,0.5
1206,u13,i7,0.3
1207,u13,i8,0.0
1208,u13,i9,0.0
1209,u13,i10,0.0
1210,u13,i11,0.0
1211,u13,i12,0.75
1212,u13,i13,0.0
1213,u13,i14,0.0
1214,u13,i15,0.0
1215,u13,i16,0.5
1216,u13,i17,0.0
1217,u13,i18,0.5
1218,u13,i19,0.75
1219,u13,i20,0.0
1220,u13,i21,0.5
1221,u13,i22,0.5
1222,u13,i23,0.0
1223,u13,i24,0.9
1224,u13,i25,0.1
1225,u13,i26,0.0
1226,u13,i27,0.0
1227,u13,i28,0.0
1228,u13,i29,0.0
1229,u13,i30,0.5
1230,u13,i31,0.75
1231,u13,i32,0.3
1232,u13,i33,0.9
1233,u13,i34,0.0
1234,u13,i35,0.0
1235,u13,i36,0.35
1236,u13,i37,0.5
1237,u13,i38,0.25
1238,u13,i39,0.0
1239,u13,i40,0.1
1240,u13,i41,0.0
1241,u13,i42,0.25
1242,u13,i43,0.0
1243,u13,i44,0.1
1244,u13,i45,0.0
1245,u13,i46,0.0
1246,u13,i47,0.0
1247,u13,i48,0.9
1248,u13,i49,0.35
1249,u13,i50,0.35
1250,u13,i51,0.75
1251,u13,i52,0.0
1252,u13,i53,0.0
1253,u13,i54,0.35
1254,u13,i55,0.0
1255,u13,i56,0.9
1256,u13,i57,0.0
1257,u13,i58,0.0
1258,u13,i59,0.3
1259,u13,i60,0.1
1260,u13,i61,0.0
1261,u13,i62,0.0
1262,u13,i63,0.0
1263,u13,i64,0.0
1264,u13,i65,0.1
1265,u13,i66,1.0
1266,u13,i67,0.35
1267,u13,i68,0.0
1268,u13,i69,0.0
1269,u13,i70,0.85
1270,u13,i71,0.85
1271,u13,i72,0.0
1272,u13,i73,1.0
1273,u13,i74,0.0
1274,u13,i75,0.0
1275,u13,i76,0.1
1276,u13,i77,0.0
1277,u13,i78,0.1
1278,u13,i79,0.35
1279,u13,i80,0.35
1280,u13,i81,0.0
1281,u13,i82,0.0
1282,u13,i83,0.5
1283,u13,i84,1.0
1284,u13,i85,0.0
1285,u13,i86,0.0
1286,u13,i87,0.0
1287,u13,i88,0.0
1288,u13,i89,0.0
1289,u13,i90,0.5
1290,u13,i91,0.0
1291,u13,i92,0.0
1292,u13,i93,0.35
1293,u13,i94,0.0
1294,u13,i95,0.0
1295,u13,i96,0.0
1296,u13,i97,0.0
1297,u13,i98,0.1
1298,u13,i99,0.0
1299,u13,i100,0.0
1300,u14,i1,0.0
1301,u14,i2,0.85
1302,u14,i3,0.0
1303,u14,i4,0.9
1304,u14,i5,0.0
1305,u14,i6,0.5
1306,u14,i7,0.0
1307,u14,i8,0.0
1308,u14,i9,0.1
1309,u14,i10,0.0
1310,u14,i11,0.0
1311,u14,i12,0.5
1312,u14,i13,0.85
1313,u14,i14,0.0
1314,u14,i15,0.0
1315,u14,i16,1.0
1316,u14,i17,1.0
1317,u14,i18,0.9
1318,u14,i19,0.0
1319,u14,i20,0.9
1320,u14,i21,0.0
1321,u14,i22,0.0
1322,u14,i23,0.0
1323,u14,i24,0.0
1324,u14,i25,0.25
1325,u14,i26,0.1
1326,u14,i27,0.3
1327,u14,i28,0.0
1328,u14,i29,1.0
1329,u14,i30,1.0
1330,u14,i31,0.0
1331,u14,i32,0.0
1332,u14,i33,0.9
1333,u14,i34,0.5
1334,u14,i35,0.0
1335,u14,i36,0.0
1336,u14,i37,0.5
1337,u14,i38,0.3
1338,u14,i39,0.0
1339,u14,i40,0.3
1340,u14,i41,0.1
1341,u14,i42,0.35
1342,u14,i43,0.85
1343,u14,i44,0.9
1344,u14,i45,0.0
1345,u14,i46,0.0
1346,u14,i47,0.0
1347,u14,i48,0.1
1348,u14,i49,0.0
1349,u14,i50,0.25
1350,u14,i51,1.0
1351,u14,i52,0.0
1352,u14,i53,0.0
1353,u14,i54,0.9
1354,u14,i55,0.1
1355,u14,i56,0.0
1356,u14,i57,0.0
1357,u14,i58,0.0
1358,u14,i59,0.0
1359,u14,i60,0.0
1360,u14,i61,0.0
1361,u14,i62,0.25
1362,u14,i63,0.0
1363,u14,i64,0.0
1364,u14,i65,0.75
1365,u14,i66,0.0
1366,u14,i67,0.0
1367,u14,i68,1.0
1368,u14,i69,0.0
1369,u14,i70,0.0
1370,u14,i71,0.5
1371,u14,i72,0.3
1372,u14,i73,0.85
1373,u14,i74,0.0
1374,u14,i75,0.35
1375,u14,i76,0.0
1376,u14,i77,0.0
1377,u14,i78,0.1
1378,u14,i79,0.5
1379,u14,i80,0.0
1380,u14,i81,0.0
1381,u14,i82,0.0
1382,u14,i83,0.0
1383,u14,i84,0.0
1384,u14,i85,0.0
1385,u14,i86,0.0
1386,u14,i87,0.0
1387,u14,i88,0.0
1388,u14,i89,0.0
1389,u14,i90,0.85
1390,u14,i91,0.0
1391,u14,i92,0.9
1392,u14,i93,0.5
1393,u14,i94,0.0
1394,u14,i95,0.0
1395,u14,i96,0.0
1396,u14,i97,0.3
1397,u14,i98,0.5
1398,u14,i99,0.0
1399,u14,i100,0.0
1400,u15,i1,0.5
1401,u15,i2,0.0
1402,u15,i3,0.0
1403,u15,i4,0.0
1404,u15,i5,0.0
1405,u15,i6,0.85
1406,u15,i7,0.35
1407,u15,i8,0.0
1408,u15,i9,0.0
1409,u15,i10,0.0
1410,u15,i11,0.25
1411,u15,i12,0.1
1412,u15,i13,0.0
1413,u15,i14,0.25
1414,u15,i15,0.0
1415,u15,i16,0.85
1416,u15,i17,0.0
1417,u15,i18,0.5
1418,u15,i19,0.0
1419,u15,i20,0.0
1420,u15,i21,0.0
1421,u15,i22,0.0
1422,u15,i23,0.0
1423,u15,i24,0.0
1424,u15,i25,0.0
1425,u15,i26,0.0
1426,u15,i27,0.0
1427,u15,i28,1.0
1428,u15,i29,0.25
1429,u15,i30,0.0
1430,u15,i31,0.0
1431,u15,i32,0.1
1432,u15,i33,0.85
1433,u15,i34,0.0
1434,u15,i35,0.0
1435,u15,i36,0.1
1436,u15,i37,0.0
1437,u15,i38,0.0
1438,u15,i39,0.0
1439,u15,i40,0.0
1440,u15,i41,0.1
1441,u15,i42,0.5
1442,u15,i43,0.1
1443,u15,i44,0.0
1444,u15,i45,0.85
1445,u15,i46,0.1
1446,u15,i47,0.0
1447,u15,i48,0.0
1448,u15,i49,0.0
1449,u15,i50,0.0
1450,u15,i51,0.75
1451,u15,i52,0.85
1452,u15,i53,0.5
1453,u15,i54,0.1
1454,u15,i55,0.0
1455,u15,i56,0.0
1456,u15,i57,0.35
1457,u15,i58,1.0
1458,u15,i59,0.0
1459,u15,i60,0.1
1460,u15,i61,0.35
1461,u15,i62,0.0
1462,u15,i63,0.85
1463,u15,i64,0.1
1464,u15,i65,0.0
1465,u15,i66,0.0
1466,u15,i67,0.1
1467,u15,i68,0.0
1468,u15,i69,0.0
1469,u15,i70,0.35
1470,u15,i71,0.75
1471,u15,i72,0.0
1472,u15,i73,0.0
1473,u15,i74,0.0
1474,u15,i75,0.1
1475,u15,i76,0.1
1476,u15,i77,0.9
1477,u15,i78,0.0
1478,u15,i79,0.0
1479,u15,i80,0.0
1480,u15,i81,0.3
1481,u15,i82,1.0
1482,u15,i83,0.1
1483,u15,i84,0.1
1484,u15,i85,0.0
1485,u15,i86,0.0
1486,u15,i87,0.5
1487,u15,i88,0.85
1488,u15,i89,0.5
1489,u15,i90,0.1
1490,u15,i91,0.5
1491,u15,i92,0.1
1492,u15,i93,0.25
1493,u15,i94,0.85
1494,u15,i95,0.5
1495,u15,i96,0.0
1496,u15,i97,0.3
1497,u15,i98,0.5
1498,u15,i99,0.0
1499,u15,i100,0.5
1500,u16,i1,0.1
1501,u16,i2,0.1
1502,u16,i3,0.3
1503,u16,i4,0.1
1504,u16,i5,0.0
1505,u16,i6,0.0
1506,u16,i7,0.5
1507,u16,i8,1.0
1508,u16,i9,0.75
1509,u16,i10,0.0
1510,u16,i11,0.5
1511,u16,i12,0.3
1512,u16,i13,1.0
1513,u16,i14,0.0
1514,u16,i15,0.0
1515,u16,i16,0.0
1516,u16,i17,0.85
1517,u16,i18,0.75
1518,u16,i19,0.0
1519,u16,i20,0.0
1520,u16,i21,0.0
1521,u16,i22,0.0
1522,u16,i23,1.0
1523,u16,i24,0.0
1524,u16,i25,0.0
1525,u16,i26,0.0
1526,u16,i27,1.0
1527,u16,i28,0.0
1528,u16,i29,0.9
1529,u16,i30,0.9
1530,u16,i31,0.0
1531,u16,i32,0.0
1532,u16,i33,0.0
1533,u16,i34,0.0
1534,u16,i35,0.0
1535,u16,i36,0.9
1536,u16,i37,0.0
1537,u16,i38,0.0
1538,u16,i39,0.35
1539,u16,i40,1.0
1540,u16,i41,0.0
1541,u16,i42,0.0
1542,u16,i43,0.75
1543,u16,i44,0.25
1544,u16,i45,0.1
1545,u16,i46,0.0
1546,u16,i47,0.5
1547,u16,i48,0.0
1548,u16,i49,0.0
1549,u16,i50,0.1
1550,u16,i51,0.0
1551,u16,i52,0.0
1552,u16,i53,0.0
1553,u16,i54,0.1
1554,u16,i55,0.75
1555,u16,i56,0.0
1556,u16,i57,0.0
1557,u16,i58,0.0
1558,u16,i59,0.0
1559,u16,i60,0.0
1560,u16,i61,0.1
1561,u16,i62,0.85
1562,u16,i63,0.0
1563,u16,i64,0.9
1564,u16,i65,0.0
1565,u16,i66,0.0
1566,u16,i67,0.35
1567,u16,i68,0.5
1568,u16,i69,0.0
1569,u16,i70,1.0
1570,u16,i71,0.0
1571,u16,i72,0.85
1572,u16,i73,0.0
1573,u16,i74,0.0
1574,u16,i75,0.75
1575,u16,i76,0.0
1576,u16,i77,1.0
1577,u16,i78,0.0
1578,u16,i79,0.0
1579,u16,i80,1.0
1580,u16,i81,0.0
1581,u16,i82,0.0
1582,u16,i83,0.0
1583,u16,i84,0.0
1584,u16,i85,0.0
1585,u16,i86,0.0
1586,u16,i87,0.0
1587,u16,i88,0.0
1588,u16,i89,0.75
1589,u16,i90,0.0
1590,u16,i91,0.9
1591,u16,i92,0.0
1592,u16,i93,0.0
1593,u16,i94,0.0
1594,u16,i95,0.1
1595,u16,i96,0.9
1596,u16,i97,0.0
1597,u16,i98,0.0
1598,u16,i99,0.3
1599,u16,i100,0.0
1600,u17,i1,0.0
1601,u17,i2,0.0
1602,u17,i3,0.35
1603,u17,i4,0.75
1604,u17,i5,0.0
1605,u17,i6,0.0
1606,u17,i7,0.0
1607,u17,i8,0.3
1608,u17,i9,0.25
1609,u17,i10,0.25
1610,u17,i11,0.0
1611,u17,i12,0.1
1612,u17,i13,0.1
1613,u17,i14,0.1
1614,u17,i15,1.0
1615,u17,i16,0.25
1616,u17,i17,0.85
1617,u17,i18,0.35
1618,u17,i19,0.5
1619,u17,i20,0.9
1620,u17,i21,0.0
1621,u17,i22,0.1
1622,u17,i23,0.1
1623,u17,i24,0.0
1624,u17,i25,0.0
1625,u17,i26,0.5
1626,u17,i27,0.0
1627,u17,i28,1.0
1628,u17,i29,0.1
1629,u17,i30,0.0
1630,u17,i31,0.0
1631,u17,i32,0.3
1632,u17,i33,0.0
1633,u17,i34,0.1
1634,u17,i35,0.0
1635,u17,i36,0.5
1636,u17,i37,0.25
1637,u17,i38,1.0
1638,u17,i39,0.5
1639,u17,i40,0.0
1640,u17,i41,0.3
1641,u17,i42,0.0
1642,u17,i43,0.0
1643,u17,i44,0.0
1644,u17,i45,0.0
1645,u17,i46,0.85
1646,u17,i47,0.75
1647,u17,i48,0.0
1648,u17,i49,0.25
1649,u17,i50,0.9
1650,u17,i51,0.0
1651,u17,i52,0.0
1652,u17,i53,0.85
1653,u17,i54,1.0
1654,u17,i55,0.5
1655,u17,i56,0.0
1656,u17,i57,0.0
1657,u17,i58,0.0
1658,u17,i59,0.5
1659,u17,i60,0.1
1660,u17,i61,0.0
1661,u17,i62,0.0
1662,u17,i63,0.0
1663,u17,i64,0.0
1664,u17,i65,0.0
1665,u17,i66,0.25
1666,u17,i67,0.0
1667,u17,i68,0.75
1668,u17,i69,0.0
1669,u17,i70,0.0
1670,u17,i71,0.0
1671,u17,i72,0.25
1672,u17,i73,0.1
1673,u17,i74,0.0
1674,u17,i75,0.35
1675,u17,i76,0.1
1676,u17,i77,0.25
1677,u17,i78,0.0
1678,u17,i79,0.0
1679,u17,i80,0.0
1680,u17,i81,0.0
1681,u17,i82,0.0
1682,u17,i83,0.1
1683,u17,i84,0.0
1684,u17,i85,0.5
1685,u17,i86,0.0
1686,u17,i87,0.0
1687,u17,i88,0.0
1688,u17,i89,0.0
1689,u17,i90,0.9
1690,u17,i91,0.35
1691,u17,i92,0.0
1692,u17,i93,0.0
1693,u17,i94,0.85
1694,u17,i95,0.9
1695,u17,i96,1.0
1696,u17,i97,0.25
1697,u17,i98,0.0
1698,u17,i99,0.0
1699,u17,i100,0.0
1700,u18,i1,0.9
1701,u18,i2,0.0
1702,u18,i3,0.9
1703,u18,i4,0.9
1704,u18,i5,0.0
1705,u18,i6,0.5
1706,u18,i7,0.85
1707,u18,i8,0.0
1708,u18,i9,0.35
1709,u18,i10,0.0
1710,u18,i11,0.0
1711,u18,i12,0.35
1712,u18,i13,0.5
1713,u18,i14,0.0
1714,u18,i15,0.0
1715,u18,i16,0.0
1716,u18,i17,0.75
1717,u18,i18,0.5
1718,u18,i19,0.0
1719,u18,i20,0.0
1720,u18,i21,0.0
1721,u18,i22,0.25
1722,u18,i23,0.0
1723,u18,i24,0.1
1724,u18,i25,0.0
1725,u18,i26,0.0
1726,u18,i27,0.5
1727,u18,i28,0.0
1728,u18,i29,0.5
1729,u18,i30,0.0
1730,u18,i31,1.0
1731,u18,i32,0.25
1732,u18,i33,0.0
1733,u18,i34,0.0
1734,u18,i35,0.0
1735,u18,i36,0.75
1736,u18,i37,0.85
1737,u18,i38,0.0
1738,u18,i39,0.0
1739,u18,i40,1.0
1740,u18,i41,0.0
1741,u18,i42,0.9
1742,u18,i43,0.0
1743,u18,i44,0.25
1744,u18,i45,0.0
1745,u18,i46,0.0
1746,u18,i47,0.1
1747,u18,i48,0.3
1748,u18,i49,0.0
1749,u18,i50,0.0
1750,u18,i51,0.9
1751,u18,i52,0.5
1752,u18,i53,0.0
1753,u18,i54,0.35
1754,u18,i55,0.1
1755,u18,i56,0.1
1756,u18,i57,0.0
1757,u18,i58,0.1
1758,u18,i59,0.0
1759,u18,i60,0.0
1760,u18,i61,0.0
1761,u18,i62,0.1
1762,u18,i63,0.0
1763,u18,i64,0.0
1764,u18,i65,0.5
1765,u18,i66,0.0
1766,u18,i67,0.0
1767,u18,i68,1.0
1768,u18,i69,0.9
1769,u18,i70,0.0
1770,u18,i71,0.25
1771,u18,i72,0.35
1772,u18,i73,0.5
1773,u18,i74,0.0
1774,u18,i75,0.0
1775,u18,i76,0.0
1776,u18,i77,0.0
1777,u18,i78,0.9
1778,u18,i79,0.3
1779,u18,i80,0.85
1780,u18,i81,0.0
1781,u18,i82,0.85
1782,u18,i83,0.0
1783,u18,i84,0.3
1784,u18,i85,0.0
1785,u18,i86,0.9
1786,u18,i87,0.25
1787,u18,i88,0.25
1788,u18,i89,0.0
1789,u18,i90,0.1
1790,u18,i91,0.25
1791,u18,i92,0.0
1792,u18,i93,0.75
1793,u18,i94,0.1
1794,u18,i95,0.0
1795,u18,i96,0.5
1796,u18,i97,1.0
1797,u18,i98,0.0
1798,u18,i99,0.0
1799,u18,i100,0.1
1800,u19,i1,1.0
1801,u19,i2,0.35
1802,u19,i3,0.25
1803,u19,i4,0.0
1804,u19,i5,0.5
1805,u19,i6,0.0
1806,u19,i7,0.0
1807,u19,i8,0.35
1808,u19,i9,0.0
1809,u19,i10,0.25
1810,u19,i11,0.0
1811,u19,i12,0.9
1812,u19,i13,0.25
1813,u19,i14,0.0
1814,u19,i15,0.75
1815,u19,i16,1.0
1816,u19,i17,0.0
1817,u19,i18,0.0
1818,u19,i19,0.0
1819,u19,i20,0.0
1820,u19,i21,0.85
1821,u19,i22,1.0
1822,u19,i23,0.1
1823,u19,i24,0.0
1824,u19,i25,0.1
1825,u19,i26,1.0
1826,u19,i27,0.0
1827,u19,i28,0.1
1828,u19,i29,0.0
1829,u19,i30,0.1
1830,u19,i31,1.0
1831,u19,i32,0.0
1832,u19,i33,0.3
1833,u19,i34,0.0
1834,u19,i35,0.0
1835,u19,i36,0.0
1836,u19,i37,0.0
1837,u19,i38,0.0
1838,u19,i39,0.0
1839,u19,i40,0.0
1840,u19,i41,0.0
1841,u19,i42,0.0
1842,u19,i43,0.0
1843,u19,i44,0.3
1844,u19,i45,0.0
1845,u19,i46,0.0
1846,u19,i47,0.5
1847,u19,i48,0.0
1848,u19,i49,0.0
1849,u19,i50,0.0
1850,u19,i51,0.0
1851,u19,i52,0.1
1852,u19,i53,0.5
1853,u19,i54,0.0
1854,u19,i55,0.0
1855,u19,i56,0.0
1856,u19,i57,0.0
1857,u19,i58,1.0
1858,u19,i59,0.1
1859,u19,i60,0.0
1860,u19,i61,0.0
1861,u19,i62,0.0
1862,u19,i63,0.0
1863,u19,i64,0.0
1864,u19,i65,1.0
1865,u19,i66,0.0
1866,u19,i67,0.0
1867,u19,i68,0.3
1868,u19,i69,0.0
1869,u19,i70,0.0
1870,u19,i71,0.0
1871,u19,i72,0.25
1872,u19,i73,0.0
1873,u19,i74,0.0
1874,u19,i75,0.0
1875,u19,i76,0.0
1876,u19,i77,0.0
1877,u19,i78,0.1
1878,u19,i79,0.9
1879,u19,i80,0.3
1880,u19,i81,0.0
1881,u19,i82,0.3
1882,u19,i83,0.0
1883,u19,i84,0.85
1884,u19,i85,0.0
1885,u19,i86,0.75
1886,u19,i87,0.1
1887,u19,i88,0.0
1888,u19,i89,0.0
1889,u19,i90,0.1
1890,u19,i91,0.3
1891,u19,i92,1.0
1892,u19,i93,0.5
1893,u19,i94,0.0
1894,u19,i95,0.75
1895,u19,i96,0.0
1896,u19,i97,0.85
1897,u19,i98,0.0
1898,u19,i99,0.0
1899,u19,i100,0.1
1900,u20,i1,0.0
1901,u20,i2,0.0
1902,u20,i3,0.1
1903,u20,i4,0.1
1904,u20,i5,0.0
1905,u20,i6,0.0
1906,u20,i7,0.25
1907,u20,i8,0.0
1908,u20,i9,0.0
1909,u20,i10,0.0
1910,u20,i11,0.9
1911,u20,i12,0.0
1912,u20,i13,0.1
1913,u20,i14,0.75
1914,u20,i15,0.5
1915,u20,i16,0.5
1916,u20,i17,0.0
1917,u20,i18,0.1
1918,u20,i19,0.35
1919,u20,i20,0.1
1920,u20,i21,0.0
1921,u20,i22,0.9
1922,u20,i23,0.35
1923,u20,i24,0.0
1924,u20,i25,0.1
1925,u20,i26,0.0
1926,u20,i27,0.0
1927,u20,i28,0.1
1928,u20,i29,0.0
1929,u20,i30,0.0
1930,u20,i31,0.85
1931,u20,i32,0.3
1932,u20,i33,0.75
1933,u20,i34,0.0
1934,u20,i35,0.1
1935,u20,i36,0.35
1936,u20,i37,0.0
1937,u20,i38,0.0
1938,u20,i39,0.0
1939,u20,i40,0.0
1940,u20,i41,0.0
1941,u20,i42,0.0
1942,u20,i43,0.9
1943,u20,i44,0.0
1944,u20,i45,0.0
1945,u20,i46,1.0
1946,u20,i47,0.85
1947,u20,i48,0.0
1948,u20,i49,0.0
1949,u20,i50,0.0
1950,u20,i51,0.0
1951,u20,i52,0.0
1952,u20,i53,0.5
1953,u20,i54,0.75
1954,u20,i55,0.0
1955,u20,i56,0.0
1956,u20,i57,0.0
1957,u20,i58,0.0
1958,u20,i59,0.0
1959,u20,i60,0.0
1960,u20,i61,0.9
1961,u20,i62,0.0
1962,u20,i63,0.9
1963,u20,i64,0.0
1964,u20,i65,0.0
1965,u20,i66,0.1
1966,u20,i67,0.0
1967,u20,i68,0.5
1968,u20,i69,0.3
1969,u20,i70,0.75
1970,u20,i71,0.25
1971,u20,i72,0.1
1972,u20,i73,1.0
1973,u20,i74,0.5
1974,u20,i75,0.0
1975,u20,i76,0.35
1976,u20,i77,0.0
1977,u20,i78,0.0
1978,u20,i79,0.0
1979,u20,i80,0.25
1980,u20,i81,0.0
1981,u20,i82,0.0
1982,u20,i83,0.1
1983,u20,i84,0.5
1984,u20,i85,0.75
1985,u20,i86,0.0
1986,u20,i87,0.0
1987,u20,i88,0.0
1988,u20,i89,0.0
1989,u20,i90,0.5
1990,u20,i91,0.0
1991,u20,i92,0.5
1992,u20,i93,0.35
1993,u20,i94,0.85
1994,u20,i95,0.5
1995,u20,i96,0.75
1996,u20,i97,0.0
1997,u20,i98,0.3
1998,u20,i99,0.25
1999,u20,i100,0.0
2000,u21,i1,0.1
2001,u21,i2,0.1
2002,u21,i3,0.3
2003,u21,i4,0.0
2004,u21,i5,0.0
2005,u21,i6,0.0
2006,u21,i7,0.85
2007,u21,i8,0.1
2008,u21,i9,0.0
2009,u21,i10,0.85
2010,u21,i11,0.0
2011,u21,i12,0.0
2012,u21,i13,0.3
2013,u21,i14,0.0
2014,u21,i15,0.0
2015,u21,i16,0.0
2016,u21,i17,0.0
2017,u21,i18,0.3
2018,u21,i19,0.85
2019,u21,i20,0.85
2020,u21,i21,0.3
2021,u21,i22,0.0
2022,u21,i23,0.0
2023,u21,i24,0.0
2024,u21,i25,0.5
2025,u21,i26,0.0
2026,u21,i27,0.25
2027,u21,i28,0.0
2028,u21,i29,0.0
2029,u21,i30,0.3
2030,u21,i31,0.9
2031,u21,i32,0.0
2032,u21,i33,0.1
2033,u21,i34,0.0
2034,u21,i35,0.35
2035,u21,i36,0.25
2036,u21,i37,0.0
2037,u21,i38,0.25
2038,u21,i39,0.35
2039,u21,i40,0.0
2040,u21,i41,0.0
2041,u21,i42,0.9
2042,u21,i43,0.0
2043,u21,i44,0.0
2044,u21,i45,0.1
2045,u21,i46,0.0
2046,u21,i47,0.0
2047,u21,i48,0.0
2048,u21,i49,0.1
2049,u21,i50,0.5
2050,u21,i51,1.0
2051,u21,i52,0.0
2052,u21,i53,0.0
2053,u21,i54,0.0
2054,u21,i55,0.1
2055,u21,i56,0.75
2056,u21,i57,0.75
2057,u21,i58,0.0
2058,u21,i59,0.0
2059,u21,i60,0.0
2060,u21,i61,0.0
2061,u21,i62,0.3
2062,u21,i63,0.0
2063,u21,i64,0.0
2064,u21,i65,0.5
2065,u21,i66,0.0
2066,u21,i67,0.9
2067,u21,i68,0.5
2068,u21,i69,0.0
2069,u21,i70,0.1
2070,u21,i71,0.0
2071,u21,i72,0.0
2072,u21,i73,0.0
2073,u21,i74,0.0
2074,u21,i75,0.9
2075,u21,i76,0.0
2076,u21,i77,0.25
2077,u21,i78,0.0
2078,u21,i79,0.0
2079,u21,i80,0.75
2080,u21,i81,0.0
2081,u21,i82,0.0
2082,u21,i83,0.85
2083,u21,i84,0.25
2084,u21,i85,1.0
2085,u21,i86,0.75
2086,u21,i87,0.35
2087,u21,i88,0.0
2088,u21,i89,0.0
2089,u21,i90,0.0
2090,u21,i91,0.0
2091,u21,i92,0.1
2092,u21,i93,0.0
2093,u21,i94,0.1
2094,u21,i95,0.0
2095,u21,i96,0.0
2096,u21,i97,0.0
2097,u21,i98,0.3
2098,u21,i99,0.0
2099,u21,i100,0.25
2100,u22,i1,0.5
2101,u22,i2,0.5
2102,u22,i3,0.0
2103,u22,i4,1.0
2104,u22,i5,0.0
2105,u22,i6,0.1
2106,u22,i7,0.0
2107,u22,i8,1.0
2108,u22,i9,0.0
2109,u22,i10,0.0
2110,u22,i11,0.5
2111,u22,i12,0.0
2112,u22,i13,0.0
2113,u22,i14,0.0
2114,u22,i15,0.0
2115,u22,i16,0.0
2116,u22,i17,0.0
2117,u22,i18,0.0
2118,u22,i19,0.5
2119,u22,i20,0.5
2120,u22,i21,0.5
2121,u22,i22,0.0
2122,u22,i23,0.0
2123,u22,i24,0.1
2124,u22,i25,0.1
2125,u22,i26,0.0
2126,u22,i27,0.0
2127,u22,i28,0.85
2128,u22,i29,0.0
2129,u22,i30,0.1
2130,u22,i31,0.75
2131,u22,i32,0.5
2132,u22,i33,0.0
2133,u22,i34,0.9
2134,u22,i35,0.3
2135,u22,i36,0.85
2136,u22,i37,0.0
2137,u22,i38,0.5
2138,u22,i39,0.5
2139,u22,i40,0.35
2140,u22,i41,0.35
2141,u22,i42,0.0
2142,u22,i43,0.0
2143,u22,i44,0.0
2144,u22,i45,0.0
2145,u22,i46,0.0
2146,u22,i47,0.0
2147,u22,i48,0.25
2148,u22,i49,0.0
2149,u22,i50,0.0
2150,u22,i51,0.1
2151,u22,i52,0.0
2152,u22,i53,0.0
2153,u22,i54,0.0
2154,u22,i55,0.75
2155,u22,i56,0.0
2156,u22,i57,0.0
2157,u22,i58,0.0
2158,u22,i59,0.75
2159,u22,i60,0.0
2160,u22,i61,0.0
2161,u22,i62,1.0
2162,u22,i63,0.0
2163,u22,i64,0.1
2164,u22,i65,0.35
2165,u22,i66,0.0
2166,u22,i67,0.0
2167,u22,i68,0.5
2168,u22,i69,0.0
2169,u22,i70,0.0
2170,u22,i71,0.0
2171,u22,i72,0.35
2172,u22,i73,0.25
2173,u22,i74,0.75
2174,u22,i75,0.3
2175,u22,i76,0.0
2176,u22,i77,0.0
2177,u22,i78,0.5
2178,u22,i79,0.3
2179,u22,i80,0.0
2180,u22,i81,0.0
2181,u22,i82,1.0
2182,u22,i83,0.0
2183,u22,i84,0.0
2184,u22,i85,0.0
2185,u22,i86,0.0
2186,u22,i87,0.5
2187,u22,i88,0.0
2188,u22,i89,0.3
2189,u22,i90,0.0
2190,u22,i91,0.0
2191,u22,i92,0.1
2192,u22,i93,0.5
2193,u22,i94,0.0
2194,u22,i95,1.0
2195,u22,i96,0.25
2196,u22,i97,0.75
2197,u22,i98,0.3
2198,u22,i99,0.0
2199,u22,i100,0.0
2200,u23,i1,0.0
2201,u23,i2,0.1
2202,u23,i3,0.35
2203,u23,i4,0.0
2204,u23,i5,0.5
2205,u23,i6,1.0
2206,u23,i7,0.5
2207,u23,i8,0.0
2208,u23,i9,0.85
2209,u23,i10,0.0
2210,u23,i11,0.0
2211,u23,i12,0.5
2212,u23,i13,0.0
2213,u23,i14,0.1
2214,u23,i15,0.0
2215,u23,i16,0.0
2216,u23,i17,0.1
2217,u23,i18,0.1
2218,u23,i19,0.0
2219,u23,i20,0.5
2220,u23,i21,0.85
2221,u23,i22,0.0
2222,u23,i23,0.3
2223,u23,i24,0.1
2224,u23,i25,0.85
2225,u23,i26,1.0
2226,u23,i27,0.0
2227,u23,i28,0.0
